gene_name,tpm_rbctr1,tpm_rbctr2,tpm_rbctr3,tpm_rnactr1,tpm_rnactr2,tpm_rnactr3,tpm_rnactr4,avg_rpf,avg_rna
Ppib,139.63339,137.66121,140.05535,29.96723,31.73195,31.89099,30.34236,139.11665,30.98313
Slc39a7,77.95323,86.48457,79.15337,81.17705,81.92907,83.43917,78.49792,81.19705,81.2608
Cfap161,0.78741,0.79344,1.34484,0.65028,0.81225,0.41571,0.6537,0.97523,0.63299
Taf1a,8.92394,8.33108,7.10843,8.18273,8.28496,8.31422,7.78987,8.12115,8.14295
Tmeff2,68.76682,69.02896,69.16314,107.73029,110.52031,110.34162,106.38892,68.98631,108.74528
Eif4e2,35.43328,31.5391,33.42885,63.51101,62.27259,61.82219,66.07771,33.46708,63.42088
Zbtb46,8.66147,6.14913,7.10843,8.12854,8.50156,7.4828,8.93384,7.30634,8.26169
Inpp5a,29.13403,26.58012,27.47313,18.53308,17.70708,17.22232,18.90269,27.7291,18.09129
Ank,123.88526,121.19741,128.33604,160.72839,161.52968,178.10254,205.64166,124.4729,176.50057
Pak4,4.98691,5.55405,7.10843,6.39445,7.41856,7.42341,7.13617,5.88313,7.09315
Slc19a2,9.71134,12.29826,10.56659,17.17832,18.51933,19.41965,19.01164,10.85873,18.53223
Gls,413.65079,419.33113,407.87038,513.07362,552.764,466.90304,427.18991,413.61743,489.98264
Eef1e1,52.49376,44.82916,52.25659,25.95715,26.58769,27.6151,28.65365,49.85983,27.2034
Slitrk3,103.67517,95.80744,96.82839,99.92689,100.61085,97.92968,97.99983,98.77033,99.11681
Pus7,16.53553,12.29826,14.40899,22.59735,23.98848,20.84495,19.93771,14.41426,21.84212
Abhd17c,23.88466,23.60473,20.3647,34.0315,38.66316,38.30482,34.91823,22.61803,36.47942
Ogdhl,190.28986,183.2838,206.91305,89.52235,87.18163,89.73423,94.24108,193.49557,90.16982
Sirt1,22.83478,14.48021,16.71442,21.67611,23.44698,21.02311,17.3774,18.00981,20.8809
Mgat1,8.399,8.13272,7.30055,55.00314,53.17538,57.48692,54.31119,7.94409,54.99416
Tspan33,19.68516,16.86052,18.05926,20.80907,19.11498,22.86411,21.463,18.20165,21.06279
Pdk2,72.44138,77.75676,74.92673,48.44612,35.95565,45.60945,45.59525,75.04163,43.90162
Nudt3,110.23689,124.96623,109.5083,285.90795,272.21244,317.7815,336.92548,114.9038,303.20684
Tprgl,85.30235,97.79103,95.86779,129.9483,130.71829,143.42036,150.6223,92.98706,138.67731
Anks3,11.54863,18.84411,12.67991,19.94203,17.81538,16.92538,18.19452,14.35755,18.21933
Ttc33,69.02929,81.32723,69.35526,69.68871,75.26861,67.70153,59.8676,73.23726,68.13161
Alg11,32.54613,29.95222,27.85737,66.27472,68.93305,70.78967,65.58743,30.11858,67.89622
Nrip3,75.32854,76.96333,80.49821,182.56707,191.04148,187.90145,185.70395,77.59669,186.80349
Pum2,97.37592,102.15493,99.13383,358.90226,383.9782,372.77415,330.49748,99.55489,361.53802
Ppp3cc,20.47256,21.02606,21.13318,30.18399,29.34934,30.22814,32.08555,20.87727,30.46175
Nus1,21.25997,19.83591,15.94595,116.12978,120.21317,117.11178,104.20993,19.01394,114.41617
Slc25a26,9.44888,10.90975,10.18235,7.91178,6.71461,8.31422,7.95329,10.18033,7.72348
Faah,101.05048,98.98119,94.52295,67.03338,65.68404,73.16517,72.28781,98.18487,69.5426
Ctnnbl1,49.6066,55.14383,61.86258,32.02646,28.21219,25.35838,29.25287,55.53767,28.71247
Adcy1,80.05298,73.98794,73.58189,1080.22915,1062.64114,1033.22043,1057.73356,75.87427,1058.45607
Mogs,33.596,31.34074,34.58157,27.85381,26.42524,25.41777,26.58361,33.17277,26.57011
Pcsk1,114.17392,114.65156,115.84825,107.94705,113.28196,105.05615,107.75078,114.89124,108.50899
Rac2,6.03678,5.95077,5.57147,1.51733,1.4079,1.78162,2.34241,5.85301,1.76231
Agap3,161.94323,149.95948,154.46434,109.8979,110.95351,129.10801,137.87524,155.45568,121.95867
Tcp1,398.4276,384.61828,387.88992,178.39442,186.33042,169.78832,165.98415,390.31193,175.12433
Trim45,3.67456,3.96718,5.37935,12.46377,11.91302,10.39278,10.0778,4.34037,11.21184
Krt1,4.72444,4.56226,4.41876,1.95085,1.78695,2.7912,2.23346,4.56848,2.19062
Bcl2l13,38.84538,40.06854,40.7294,66.00377,65.8465,65.5042,66.18665,39.88111,65.88528
Gk,58.79301,55.93726,54.94627,52.61877,55.66628,52.26083,43.90654,56.55885,51.1131
Fbxw8,50.91894,65.06178,59.94138,51.10144,47.54377,46.26271,52.3501,58.6407,49.31451
Tango2,59.58041,63.87163,65.12862,41.88909,39.58371,39.67072,41.12833,62.86022,40.56796
Gstp2,0.52494,0.0,0.19212,0.10838,0.0,0.17816,0.05447,0.23902,0.08525
Zrsr1,75.85348,67.83881,70.89221,56.84561,56.26193,50.59799,43.47074,71.52817,51.79407
Hdac4,55.11844,61.88804,65.70498,127.45555,125.95308,122.21909,129.48615,60.90382,126.27847
Pafah1b2,263.25618,276.9093,275.3077,325.84619,346.28975,343.43682,330.0072,271.82439,336.39499
Plk5,17.06047,18.24904,16.90654,6.34026,5.68576,5.70118,7.2996,17.40535,6.2567
Taf9,25.98441,28.16699,32.08401,25.46943,25.39639,27.73387,27.83653,28.74514,26.60906
Fiz1,17.06047,21.02606,16.33018,16.09451,16.73237,17.04416,20.48245,18.13891,17.58838
Nrn1,134.90895,129.92521,138.90263,236.10707,240.10145,262.01681,294.98003,134.57893,258.30134
Brat1,21.52244,18.84411,18.4435,20.05041,19.92723,23.57676,21.57195,19.60335,21.28159
Slc44a4,1.31234,0.0,0.9606,0.5419,0.5415,0.41571,0.49027,0.75765,0.49735
Zfp82,2.62469,1.38851,4.03452,4.11846,5.09011,4.45405,4.52139,2.68257,4.546
Lsm14b,141.99561,148.3726,146.20318,118.40577,108.94996,107.49103,110.20214,145.5238,111.26223
Slc35c1,12.5985,9.91795,9.22175,8.88721,9.25966,10.33339,11.33072,10.5794,9.95275
Ndrg1,81.62779,74.1863,78.19277,39.6131,38.28411,41.6305,39.92989,78.00229,39.8644
Abca8b,23.09725,21.8195,25.55194,45.62822,42.77856,42.5807,39.49409,23.48956,42.62039
Gfra1,38.84538,40.06854,37.65548,63.99873,62.65164,68.71112,65.91428,38.85647,65.31894
Dstyk,53.01869,49.39141,52.06447,90.33521,88.48123,85.6365,86.83253,51.49153,87.82137
Gtf3c1,203.4133,222.95562,210.56332,180.39946,166.13244,154.05068,145.22932,212.31075,161.45298
Cttnbp2nl,24.4096,26.1834,23.63074,30.78008,29.51179,27.55571,29.25287,24.74124,29.27511
Prdx3,97.63838,88.46816,89.71996,64.05292,64.76349,68.23602,66.89482,91.94217,65.98681
Arid4b,69.02929,80.53379,83.18788,72.83174,81.87492,66.98889,58.45126,77.58365,70.0367
Zdhhc1,6.56172,3.3721,6.72419,16.63642,16.62407,18.58823,20.97273,5.55267,18.20536
Qsox1,36.22069,38.48166,40.15304,24.27725,23.23038,22.86411,20.86378,38.28513,22.80888
Atp6v0e,16.53553,13.68678,13.25627,15.11909,18.89838,18.76639,22.06222,14.49286,18.71152
Pcdhb16,13.91085,15.67037,19.98046,26.11972,24.47584,22.15147,19.82876,16.52056,23.14394
Pnpla7,9.18641,7.736,4.99512,9.10397,8.88061,9.79891,11.49414,7.30584,9.81941
Sec11a,53.8061,51.97008,50.14327,22.70573,24.31339,24.28941,22.28012,51.97315,23.39716
Ppp4r2,7.87406,8.33108,9.60599,44.32765,47.92282,47.86617,41.12833,8.60371,45.31124
Adamts8,6.82419,11.50483,13.83263,8.29111,8.01421,7.83913,6.6459,10.72055,7.69759
Elavl4,159.31855,159.08399,149.66134,149.29424,175.9336,156.60434,143.10481,156.02129,156.23425
Clcn7,56.95572,60.89624,56.67535,41.94328,41.96631,45.31252,44.83261,58.17577,43.51368
Arhgef25,17.84788,18.4474,18.05926,80.20162,73.42751,80.17287,78.49792,18.11818,78.07498
Elp1,192.12714,196.57386,188.85378,117.37616,114.58157,95.67296,89.50179,192.51826,104.28312
Vrk3,13.12344,13.29006,11.33507,15.39004,14.99957,17.16293,17.05055,12.58286,16.15077
Hhip,24.4096,24.39817,23.82286,30.56332,37.0928,34.02893,32.63029,24.21021,33.57884
Letmd1,33.07107,34.11776,37.46337,52.07686,49.16827,59.38731,63.02713,34.88407,55.91489
Arap3,6.82419,4.76062,7.30055,6.34026,5.95651,5.93873,3.92217,6.29512,5.53942
Nkx2-1,2.62469,1.38851,1.34484,0.65028,0.3249,0.41571,0.6537,1.78601,0.51115
Rps6kc1,65.61719,59.70609,66.8577,90.76873,80.79192,94.60399,94.4045,64.06033,90.14228
Tlr13,3.67456,2.77703,3.45816,2.60113,3.249,3.02875,3.10505,3.30325,2.99599
Nck1,29.92144,37.68823,31.12341,22.54316,24.04263,22.38902,21.95327,32.91103,22.73202
Zer1,251.97003,237.43584,233.23346,132.27849,129.52699,145.5583,149.96861,240.87977,139.3331
Atp6v1d,476.6433,475.46675,472.0384,254.69434,262.35713,247.1106,254.39644,474.71615,254.63963
Cap2,237.79671,247.55215,239.3813,268.02515,265.60613,266.58964,300.86329,241.57672,275.27105
Smc5,37.27057,33.52269,35.92641,46.17012,46.78567,39.67072,34.04663,35.57322,41.66829
Zscan29,2.62469,2.57867,3.8424,11.00063,11.64227,11.16481,10.9494,3.01525,11.18928
Atp5b,1809.72221,1806.65463,1793.05429,1147.85863,1067.56879,1117.43164,1210.15352,1803.14371,1135.75314
Dcx,27.82169,28.36535,28.81797,74.7284,79.32986,73.87781,60.24892,28.335,72.04625
Tmem161a,23.09725,23.20801,27.66525,16.90737,15.32447,18.94455,14.05445,24.65684,16.30771
Zfp647,4.1995,4.16554,3.45816,2.33018,2.32845,2.73182,2.94163,3.94107,2.58302
Klk8,1.83728,0.9918,1.15272,1.30057,0.9747,1.48468,1.03502,1.32727,1.19874
Pik3ip1,26.50935,25.98504,28.62585,32.67674,28.80784,33.96954,25.43964,27.04008,30.22344
Cntn2,159.05608,148.76932,151.77466,137.86009,129.14794,136.47204,137.71182,153.20002,135.29797
Nptx2,55.90585,54.94547,54.94627,43.89413,44.40306,51.60757,80.6769,55.26586,55.14542
Tyw3,14.69825,13.68678,10.56659,11.48834,12.23792,11.2242,10.62255,12.98387,11.39325
Dnttip2,39.10785,40.66361,39.57668,22.70573,25.12564,22.74534,23.36961,39.78272,23.48658
Gm266,3.14963,1.78523,2.11332,2.05923,1.5162,1.66284,1.96109,2.34939,1.79984
Shld2,3.67456,5.15734,5.57147,11.21739,11.58812,12.94643,11.49414,4.80112,11.81152
Pttg1,42.25747,45.82095,39.96092,15.33585,12.50867,17.10355,18.63032,42.67978,15.8946
Micu2,28.6091,29.15879,29.97069,33.32703,31.3529,27.67449,25.65754,29.24619,29.50299
Pcyox1l,55.64338,63.07819,53.02507,23.4102,19.60233,19.95414,23.04276,57.24888,21.50236
P2ry13,12.33603,13.68678,12.48779,15.22747,16.89482,15.32193,14.27235,12.83687,15.42914
Nom1,35.43328,33.72105,33.81309,32.67674,33.194,28.62468,25.49412,34.32247,29.99739
Cluap1,43.56982,43.24228,39.38456,30.45494,29.89084,29.09978,28.16337,42.06555,29.40224
Rab3c,216.27427,234.46045,216.32692,750.80641,781.60223,741.15364,701.03379,222.35388,743.64902
Cby1,43.30735,45.22587,52.44871,36.2533,33.3023,38.72053,39.49409,46.99398,36.94255
Kcnh5,69.29176,66.84701,65.70498,102.58221,95.46659,101.5523,96.20217,67.28125,98.95082
Sema6d,68.24188,68.43389,60.32562,98.68051,96.11639,98.99865,110.47451,65.66713,101.06752
Tmem65,86.08976,80.13707,83.95636,195.41017,212.75566,202.15441,169.74289,83.3944,195.01578
Wdr13,50.13154,52.56516,57.63595,282.43977,280.22665,292.66067,277.98395,53.44421,283.32776
Trpv2,24.93453,21.8195,22.86226,20.80907,18.62763,21.14188,18.90269,23.20543,19.87032
Twf1,37.53303,25.38996,29.20221,47.52488,52.36313,50.18228,48.64583,30.7084,49.67903
Pik3cb,23.88466,24.79489,25.55194,33.59798,33.3023,32.18792,28.3268,24.74383,31.85375
S100a13,39.63279,36.89479,37.65548,12.46377,11.85887,11.87746,14.21787,38.06102,12.60449
Alas1,128.87217,138.85137,119.88277,52.78134,48.84337,50.71676,49.29952,129.2021,50.41025
Slc39a13,10.49875,6.74421,9.60599,12.95148,13.05017,15.02499,13.61865,8.94965,13.66132
Vezt,50.91894,45.22587,45.72452,103.28668,104.2389,101.37414,95.54847,47.28978,101.11205
Rffl,4.98691,5.55405,5.76359,12.95148,13.21262,14.19357,13.83655,5.43485,13.54855
Rnf19b,37.27057,36.49807,35.15793,48.28354,46.56907,44.30293,51.47851,36.30886,47.65851
Ywhab,881.37015,870.00299,908.34252,413.47188,420.85441,427.23231,400.8242,886.57188,415.5957
Smim18,15.74813,19.04247,14.02475,8.50787,10.72172,10.33339,10.78597,16.27178,10.08724
Ptk2,144.6203,155.31517,146.3953,180.39946,178.96601,179.64661,184.28762,148.77692,180.82492
Pcdhb20,19.16022,19.63755,18.05926,21.45935,24.31339,23.16105,20.8093,18.95234,22.43577
Coa3,84.77741,93.42713,80.69032,53.97352,51.55087,57.30875,59.97655,86.29829,55.70243
Ppp1r3f,17.06047,15.27365,16.71442,21.94707,20.90193,21.20127,20.91825,16.34952,21.24213
Zfp688,6.82419,5.95077,7.49267,7.31569,5.73991,7.9579,6.70038,6.75588,6.92847
Cenpf,3.14963,1.98359,4.03452,5.74417,4.60276,4.09772,3.81322,3.05591,4.56447
Rasgrp3,5.24938,3.57046,5.18724,21.35097,17.49048,16.33151,16.72371,4.66902,17.97417
Rpl22l1,28.6091,26.38176,26.32042,71.80213,81.11682,58.25895,42.38125,27.10376,63.38979
Grb2,54.33104,52.3668,49.75903,73.86136,76.89311,76.01576,70.98042,52.15229,74.43766
Spag6l,10.76122,10.31467,10.95083,10.07939,8.23081,8.13606,9.15173,10.67557,8.8995
Gan,16.53553,13.48842,16.71442,15.01071,13.05017,13.24337,13.40075,15.57946,13.67625
Brix1,43.56982,43.639,41.11364,15.0649,15.43277,15.67825,14.65367,42.77415,15.2074
Tmem117,10.76122,11.10811,9.79811,12.40958,13.91657,13.54031,13.78208,10.55581,13.41213
Ldlrap1,4.1995,5.15734,2.49756,3.52237,3.79051,4.09772,4.03112,3.95146,3.86043
Bad,13.12344,16.06709,18.82774,19.12917,16.78652,17.87558,21.6809,16.00609,18.86804
Sh3gl2,431.2362,398.90014,442.25983,158.45239,149.72497,153.69436,153.72736,424.13206,153.89977
Pcnx4,32.8086,36.29971,34.96581,46.8746,49.22242,54.45816,46.52132,34.69137,49.26913
Smarcad1,48.29425,52.56516,55.13839,56.62885,59.51094,53.92368,52.94932,51.99927,55.7532
Ube2g2,32.54613,32.53089,35.92641,30.88846,33.5189,31.17834,28.05443,33.66781,30.91003
Sypl,35.95822,32.13417,38.23184,41.8349,48.73507,42.75886,37.85986,35.44141,42.79717
Gpd1,60.10535,71.01256,61.28622,48.50031,44.56551,55.46775,63.7353,64.13471,53.06722
Ogdh,434.91076,415.76066,447.8313,284.44481,271.02114,286.72194,331.0967,432.83424,293.32115
Prpf4,33.33353,29.15879,27.28101,24.87334,25.17979,22.86411,21.13615,29.92445,23.51335
Maats1,3.41209,3.57046,3.26604,1.35476,1.4079,1.12836,1.30739,3.4162,1.2996
Slc25a51,22.83478,23.40637,26.51254,100.63136,102.1812,109.39143,117.50174,24.25123,107.42643
Ppt1,125.98501,117.42858,119.30641,128.37679,121.67523,121.32828,116.63015,120.90667,122.00261
Ift81,58.79301,44.03572,53.21719,43.67737,45.10702,44.36232,43.52522,52.01531,44.16798
Pacc1,12.86097,11.90155,10.37447,9.26654,9.58456,9.68013,9.47858,11.71233,9.50245
Pbx2,23.35972,23.80309,20.17258,42.53937,39.80031,44.71864,44.01549,22.44513,42.76845
Metap1,57.74313,59.11101,62.24682,47.52488,44.40306,44.06538,43.85206,59.70032,44.96135
Bcl2l1,51.96882,59.30937,59.74926,98.78889,84.79902,101.78985,108.18658,57.00915,98.39109
Dkkl1,11.81109,16.06709,15.36959,9.86263,11.26322,11.40236,15.68869,14.41592,12.05423
Sergef,9.18641,10.90975,11.33507,30.83427,28.48294,32.06915,27.6731,10.47708,29.76487
Adra1b,13.12344,12.29826,13.64051,16.52804,16.62407,18.46945,20.91825,13.02074,18.13495
Ankrd28,58.53054,47.80454,57.63595,77.27535,79.81722,73.81843,69.34618,54.65701,75.06429
Sntg1,11.02369,9.52124,8.45327,56.14114,59.56509,58.9716,56.2178,9.66607,57.72391
Clptm1l,63.25498,65.85522,63.39954,98.89727,96.00809,110.9355,114.45116,64.16991,105.073
Ctsc,13.64838,14.87693,12.67991,10.45873,10.93832,11.40236,11.22177,13.73507,11.00529
Tac2,19.94763,17.65396,17.09866,6.44864,6.22726,5.87934,8.33462,18.23342,6.72247
Stmn2,598.69128,629.39341,641.6802,327.4719,325.87517,307.50749,340.5208,623.25496,325.34384
Cenpx,7.08666,7.14093,8.26115,6.06931,4.60276,6.41383,7.24512,7.49625,6.08276
Wsb2,30.18391,34.9112,34.38945,183.32574,175.66285,213.43799,255.64936,33.16152,207.01899
Aamp,150.13214,146.58737,148.70074,96.07938,91.83853,89.61545,86.61463,148.47342,91.037
Khdrbs2,7.87406,12.89334,11.14295,7.85759,11.53397,10.274,8.49804,10.63678,9.5409
Fbxo11,204.46318,213.03767,202.49429,139.10646,152.10757,127.26701,115.32276,206.66505,133.45095
Gale,10.49875,10.31467,7.30055,7.42407,6.76876,7.12648,7.40855,9.37133,7.18196
Ino80d,16.27306,10.31467,12.10355,75.10774,78.73421,70.78967,65.58743,12.8971,72.55476
Slc45a1,51.70635,53.95367,51.68023,42.59356,38.82561,42.69948,41.45518,52.44675,41.39346
Eif4a3,52.75622,53.55696,58.40443,46.33269,46.94812,42.22438,44.06996,54.90587,44.89379
Gmeb2,17.58541,19.43919,16.71442,16.36547,15.43277,13.18398,18.19452,17.91301,15.79419
Kcnj9,47.24438,50.58157,52.25659,159.31944,144.14751,147.75563,146.91803,50.02751,149.53515
Armt1,29.13403,30.34894,21.90166,18.04537,19.60233,18.58823,17.43188,27.12821,18.41695
Tefm,10.49875,10.31467,7.30055,6.17769,6.76876,6.17628,5.82878,9.37133,6.23788
Alg5,17.58541,16.4638,17.29078,14.73976,14.51222,12.47134,12.47469,17.11333,13.5495
Tctn1,9.71134,7.14093,8.26115,8.83302,8.98891,9.32381,8.44356,8.37114,8.89733
Gnas,1932.29513,2032.784,1992.09043,822.12082,841.38392,864.8574,963.76485,1985.72318,873.03175
Senp8,4.98691,4.95898,2.8818,11.48834,12.07547,12.1744,10.45913,4.27589,11.54933
Trim47,3.67456,6.14913,5.37935,3.46818,2.86995,2.31611,1.85214,5.06768,2.62659
Zfp260,40.94513,38.48166,36.88701,104.20792,108.94996,104.99677,99.85197,38.77127,104.50165
Wdr1,277.69197,275.9175,263.01204,213.6723,203.71259,196.63139,199.70393,272.20717,203.43005
Pds5a,64.82979,59.50773,55.90687,101.11907,102.01875,97.27641,106.38892,60.08146,101.70079
Pdap1,170.86717,160.86923,188.27742,75.37869,67.9042,65.20727,63.7353,173.33794,68.05636
Aldh1a7,2.36222,3.96718,1.72908,1.46314,1.57035,1.54407,1.47081,2.68616,1.51209
Ndufb3,41.73254,50.97829,43.80332,65.2451,63.73464,59.98118,54.14777,45.50471,60.77717
Osbpl9,42.51994,42.05213,47.4536,53.32324,52.30898,52.37961,53.49407,44.00856,52.87647
Snrnp40,25.45947,23.20801,27.08889,16.25709,17.86953,14.31234,16.07001,25.25213,16.12724
Epm2aip1,209.71255,216.60813,206.33669,270.73467,296.30923,269.73716,227.37703,210.88579,266.03952
Etfa,46.45697,48.79634,48.79843,15.33585,13.64582,14.25295,11.22177,48.01725,13.6141
Atp5pb,226.77302,226.32773,224.58807,263.25641,276.5986,263.67966,260.7155,225.89627,266.06254
Ptdss2,41.47007,39.87018,40.7294,13.49338,14.72882,15.97519,16.07001,40.68988,15.06685
Rps26,6.82419,13.68678,12.48779,44.38184,45.54022,53.3298,62.42791,10.99958,51.41994
Cfap299,1.04988,0.59508,0.9606,0.5419,0.4332,1.12836,0.32685,0.86852,0.60758
1600014C10Rik,11.81109,10.71139,9.41387,30.45494,30.37819,33.07873,33.28399,10.64545,31.79896
Stim1,66.66707,64.06999,67.8183,86.65027,86.09862,88.24954,78.11659,66.18512,84.77876
Wdr3,28.6091,30.5473,31.50765,19.07498,18.79008,15.97519,15.14394,30.22135,17.24605
Cadm3,644.09838,638.71628,626.50274,481.91421,445.16779,506.8707,497.89796,636.43913,482.96266
Slc6a11,215.2244,208.87213,218.63236,128.64774,117.01832,135.75939,126.65347,214.24296,127.01973
Stoml2,26.50935,33.32433,31.12341,37.3913,40.50426,43.11519,44.34233,30.31903,41.33827
Fabp3,24.4096,26.38176,27.28101,24.06049,24.31339,21.32004,24.13225,26.02412,23.45654
Marchf9,6.82419,6.54585,10.56659,13.11405,14.62052,16.98477,19.06611,7.97888,15.94636
Sgpp2,16.0106,18.05068,14.98535,22.48897,23.17623,22.62657,18.30347,16.34887,21.64881
Tecr,420.21251,418.73605,401.72255,252.25578,226.23903,261.6011,299.1201,413.55703,259.804
Pou3f2,36.22069,37.88659,34.58157,62.91492,70.8283,60.63444,53.27617,36.22962,61.91346
Stat4,2.36222,2.18195,1.53696,2.70951,2.11185,1.78162,2.39688,2.02704,2.24997
Igsf8,320.99931,336.02031,319.30314,159.91553,154.05697,164.62163,170.61449,325.44092,162.30215
Mon1a,11.28616,14.48021,13.06415,14.79395,16.29917,17.04416,16.17896,12.94351,16.07906
Cfl2,76.90335,66.25194,78.38489,105.29172,121.72938,118.77462,96.69244,73.84673,110.62204
Psmd4,216.0118,193.40012,202.68641,95.42909,92.59663,89.08097,87.37728,204.03278,91.12099
Gtf3c2,42.51994,50.58157,46.10876,43.89413,41.91216,42.28377,50.33454,46.40342,44.60615
Afg3l2,105.77492,106.91555,102.20774,48.06678,48.62677,44.12477,52.94932,104.96607,48.44191
Arhgap25,14.69825,10.31467,10.18235,10.45873,8.44741,9.08626,9.91438,11.73176,9.47669
Uqcrh,156.69386,161.86102,167.14424,167.17703,157.57673,164.97795,165.38492,161.89971,163.77916
Gpr27,14.43578,12.29826,9.60599,61.01826,70.23265,60.33751,51.53298,12.11335,60.78035
Ufd1,106.82479,110.68437,105.6659,45.89917,44.51136,45.13436,45.15945,107.72502,45.17609
Cd33,1.57481,1.78523,2.68968,3.3598,2.65335,3.50385,2.66926,2.01657,3.04656
Inpp4a,172.70445,184.2756,169.25756,197.57778,197.53949,186.77309,174.10086,175.41254,188.99781
Drg2,77.69076,77.55841,68.97102,41.13043,36.60545,40.85847,44.12444,74.74006,40.6797
Exo5,2.62469,2.97539,4.03452,6.99055,8.39326,7.24525,7.24512,3.21153,7.46855
Pip4k2b,104.72504,100.96478,102.7841,197.57778,175.01305,183.4474,181.94521,102.82464,184.49586
Gmfb,133.07167,130.52028,126.9912,381.22866,431.57612,425.21314,365.8515,130.19439,400.96736
Dsc2,0.0,0.19836,0.9606,1.02962,1.1913,0.83142,0.76264,0.38632,0.95375
Kitl,24.4096,23.00965,20.3647,95.42909,102.23535,93.1193,78.55239,22.59465,92.33403
Pgbd5,99.47567,105.13032,105.08954,192.32132,179.23676,188.37655,215.50157,103.23184,193.85905
H1f2,35.43328,46.81275,42.07424,32.08065,35.6849,36.22626,29.74314,41.44009,33.43374
Trnt1,41.47007,47.01111,50.14327,28.66666,31.08214,30.76263,24.73147,46.20815,28.81073
Tmem109,39.89525,43.44064,45.72452,24.11468,23.44698,24.17064,25.43964,43.02014,24.29299
Edem3,38.84538,47.01111,47.4536,113.09513,123.29973,112.47957,111.56401,44.43669,115.10961
Stk11,18.37281,15.47201,19.01986,46.82041,49.65562,46.91598,44.28786,17.62156,46.91997
Ppil4,60.36782,66.25194,68.01042,53.16067,55.93703,48.46005,46.57579,64.87672,51.03339
Dcaf5,59.84288,55.73891,63.20742,149.40262,142.08981,138.60998,139.12816,59.5964,142.30764
2310011J03Rik,22.83478,18.24904,20.3647,19.61688,16.40747,19.30088,21.95327,20.48284,19.31963
Man1c1,28.87157,33.52269,32.08401,47.19974,50.57617,49.94473,50.06217,31.49275,49.4457
Cpt1c,71.39151,67.64045,71.27645,69.1468,62.32674,76.60963,75.01154,70.1028,70.77368
Pgm1,90.02679,101.3615,89.71996,50.07182,46.35247,52.79532,57.85204,93.70275,51.76791
Pde12,27.82169,25.38996,29.39433,19.56269,19.98138,19.30088,18.68479,27.53533,19.38244
Gria3,427.8241,413.38035,421.12665,349.63572,339.79174,329.83712,315.24458,420.77704,333.62729
Ccdc167,7.87406,6.74421,9.79811,6.55702,7.09366,5.22608,5.82878,8.13879,6.17639
Snip1,14.69825,17.05888,18.63562,15.44423,15.43277,13.65908,11.87547,16.79759,14.10289
Dnajc3,76.11595,74.38466,71.85281,89.41397,99.36539,96.14806,91.46287,74.11781,94.09757
Cyyr1,1.57481,1.38851,2.11332,1.30057,1.78695,1.24713,0.81712,1.69221,1.28794
Snw1,111.8117,105.13032,111.23738,78.57591,81.00852,78.39125,75.71971,109.39313,78.42385
